Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
United States,USA,1984,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,332414000000
United States,USA,1983,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,268893000000
United States,USA,1982,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,247664000000
United States,USA,1981,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,265095000000
United States,USA,1980,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,249771000000
United States,USA,1979,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,212007000000
United States,USA,1978,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,176002000000
United States,USA,1977,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,151910000000
United States,USA,1976,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,124230000000
United States,USA,1975,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,98180000000
United States,USA,1974,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,103820000000
United States,USA,1973,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,70500000000
United States,USA,1972,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,55800000000
United States,USA,1971,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,45580000000
United States,USA,1970,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,39860000000
United States,USA,2018,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,567326000000
United States,USA,2017,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,543883000000
United States,USA,2016,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,511625000000
United States,USA,2015,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,491972000000
United States,USA,2014,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,480758000000
United States,USA,2013,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,461083000000
United States,USA,2012,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,452012000000
United States,USA,2011,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,435764000000
United States,USA,2010,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,409311000000
United States,USA,2009,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,386803000000
United States,USA,2008,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,409055000000
United States,USA,2007,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,372573000000
United States,USA,2006,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,341167000000
United States,USA,2005,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,304451000000
United States,USA,2004,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,283082000000
United States,USA,2003,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,242221000000
United States,USA,2002,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,224381000000
United States,USA,2001,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,213469000000
United States,USA,2000,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,216121000000
United States,USA,1999,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,192898000000
United States,USA,1998,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,180676000000
United States,USA,1997,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,165953000000
United States,USA,1996,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,152550000000
United States,USA,1995,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,141410000000
United States,USA,1994,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,133075000000
United States,USA,1993,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,123771000000
United States,USA,1992,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,119552000000
United States,USA,1991,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,118500000000
United States,USA,1990,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,117670000000
United States,USA,1989,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,102510000000
United States,USA,1988,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,98615000000
United States,USA,1987,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,90786000000
United States,USA,1986,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,80158000000
United States,USA,1985,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,72030000000
United States,USA,1984,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,66910000000
United States,USA,1983,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,54260000000
United States,USA,1982,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,51040000000
United States,USA,1981,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,44880000000
United States,USA,1980,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,40970000000
United States,USA,1979,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,36230000000
United States,USA,1978,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,31690000000
United States,USA,1977,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,27630000000
United States,USA,1976,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,24910000000
United States,USA,1975,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,22270000000
United States,USA,1974,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,21660000000
United States,USA,1973,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,19090000000
United States,USA,1972,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,17050000000
United States,USA,1971,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,15570000000
United States,USA,1970,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,14650000000
United States,USA,2018,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,56117000000
United States,USA,2017,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,53440000000
United States,USA,2016,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,46987000000
United States,USA,2015,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,40609000000
United States,USA,2014,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,41983000000
United States,USA,2013,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,38860000000
United States,USA,2012,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,38660000000
United States,USA,2011,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,36088000000
United States,USA,2010,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,32551000000
United States,USA,2009,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,31297000000
United States,USA,2008,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,29623000000
United States,USA,2007,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,26479000000
United States,USA,2006,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,25038000000
United States,USA,2005,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,25577000000
United States,USA,2004,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,23690000000
United States,USA,2003,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,19259000000
United States,USA,2002,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,19493000000
United States,USA,2001,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,16661000000
United States,USA,2000,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,16607000000
United States,USA,1999,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,13302000000
United States,USA,1998,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,11235000000
United States,USA,1997,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,9161000000
United States,USA,1996,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,7837000000
United States,USA,1995,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,6919000000
United States,USA,1994,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,5852000000
United States,USA,1993,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,5032000000
United States,USA,1992,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,5162000000
United States,USA,1991,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,4040000000
United States,USA,1990,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,3140000000
United States,USA,1989,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,2530000000
United States,USA,1988,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,2601000000
United States,USA,1987,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,1857000000
United States,USA,1986,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,1401000000
United States,USA,1985,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,1170000000
United States,USA,1984,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,1170000000
United States,USA,1983,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,940000000
United States,USA,1982,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,800000000
United States,USA,1981,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,650000000
United States,USA,1980,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,730000000
United States,USA,1979,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,850000000
United States,USA,1978,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,670000000
United States,USA,1977,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,510000000
United States,USA,1976,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,500000000
United States,USA,1975,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,480000000
United States,USA,1974,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,360000000
United States,USA,1973,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,400000000
United States,USA,1972,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,300000000
United States,USA,1971,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,240000000
United States,USA,1970,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,220000000
United States,USA,2018,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,3959195000000
United States,USA,2017,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,3610177000000
United States,USA,2016,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,3355677000000
United States,USA,2015,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,3371686000000
United States,USA,2014,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,3472388000000
United States,USA,2013,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,3342172000000
United States,USA,2012,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,3316260000000
United States,USA,2011,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,3220503000000
United States,USA,2010,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2860211000000
United States,USA,2009,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2464916000000
United States,USA,2008,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,3236261000000
United States,USA,2007,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,3108895000000
United States,USA,2006,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2873286000000
United States,USA,2005,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2480591000000
United States,USA,2004,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2133609000000
United States,USA,2003,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1803965000000
United States,USA,2002,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1661527000000
United States,USA,2001,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1636616000000
United States,USA,2000,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1786482000000
United States,USA,1999,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1516471000000
United States,USA,1998,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1356859100000
United States,USA,1997,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1286942300000
United States,USA,1996,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1159471900000
United States,USA,1995,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,1080148700000
United States,USA,1994,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,951148000000
United States,USA,1993,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,823907000000
United States,USA,1992,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,765601000000
United States,USA,1991,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,734627000000
United States,USA,1990,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,759300000000
United States,USA,1989,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,721679000000
United States,USA,1988,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,663840000000
United States,USA,1987,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,594438000000
United States,USA,1986,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,530151000000
United States,USA,1985,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,484056000000
United States,USA,1984,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,474182000000
United States,USA,1983,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,377603000000
United States,USA,1982,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,355844000000
United States,USA,1981,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,364235000000
United States,USA,1980,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,333831000000
United States,USA,1979,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,281667000000
United States,USA,1978,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,229852000000
